source_layer,source_pos,source_feature,source_type,target_layer,target_pos,target_feature,target_type,original_activation,modified_activation,activation_change,steering_scale,reduction_ratio,target_node_str,steering_nodes_count
0,14,12663,transcoder,14,51,11103,transcoder,1.2022953033447266,1.0040788650512695,-0.19821643829345703,0.0,-0.16486501921951174,"Node(id=29_11103_51, type=transcoder, layer=14, feature=11103, pos=51)",1
0,14,12663,transcoder,14,51,2640,transcoder,1.2701964378356934,0.9969733953475952,-0.27322304248809814,0.0,-0.21510298277457537,"Node(id=29_2640_51, type=transcoder, layer=14, feature=2640, pos=51)",1
0,14,12663,transcoder,13,51,12356,transcoder,3.2392890453338623,2.8707737922668457,-0.3685152530670166,0.0,-0.11376423897640632,"Node(id=27_12356_51, type=transcoder, layer=13, feature=12356, pos=51)",1
0,14,12663,transcoder,13,56,13473,transcoder,1.8784750699996948,1.567481517791748,-0.3109935522079468,0.0,-0.1655563904864584,"Node(id=27_13473_56, type=transcoder, layer=13, feature=13473, pos=56)",1
0,14,12663,transcoder,4,55,9090,lorsa,4.7906646728515625,4.116920471191406,-0.6737442016601562,0.0,-0.1406368943913416,"Node(id=8_9090_55, type=lorsa, layer=4, feature=9090, pos=55)",1
0,14,12663,transcoder,8,14,912,transcoder,0.7022373080253601,0.3715636730194092,-0.3306736350059509,0.0,-0.47088588320062486,"Node(id=17_912_14, type=transcoder, layer=8, feature=912, pos=14)",1
0,14,12663,transcoder,1,6,13953,transcoder,2.1033570766448975,1.864424705505371,-0.23893237113952637,0.0,-0.1135957245645859,"Node(id=3_13953_6, type=transcoder, layer=1, feature=13953, pos=6)",1
0,14,12663,transcoder,9,54,12243,lorsa,2.3094804286956787,1.3057266473770142,-1.0037537813186646,0.0,-0.4346232030576474,"Node(id=18_12243_54, type=lorsa, layer=9, feature=12243, pos=54)",1
0,14,12663,transcoder,14,55,9044,lorsa,3.8024330139160156,0.0,-3.8024330139160156,0.0,-1.0,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,14,12663,transcoder,13,51,13122,transcoder,0.9594287276268005,0.8326490521430969,-0.1267796754837036,0.0,-0.13214079569756065,"Node(id=27_13122_51, type=transcoder, layer=13, feature=13122, pos=51)",1
0,14,12663,transcoder,13,14,14792,transcoder,0.9941571950912476,0.0,-0.9941571950912476,0.0,-1.0,"Node(id=27_14792_14, type=transcoder, layer=13, feature=14792, pos=14)",1
0,14,12663,transcoder,14,55,8439,transcoder,1.9621776342391968,0.5045038461685181,-1.4576737880706787,0.0,-0.7428857421646581,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
